,MaKH,label
23525,301199283,0
23526,301586905,0
23527,302270618,1
23528,303075651,0
23529,303094449,0
23530,303104830,0
23531,307314603,0
23532,307812710,0
23533,309070653,0
23534,310154272,1
23535,310915420,0
23536,311031879,0
23537,311140553,1
23538,311170558,0
23539,311351267,0
23540,311568597,0
23541,311673122,0
23542,311674607,0
23543,311863040,0
23544,312411789,0
23545,313768359,0
23546,314301938,0
23547,314304538,0
23548,317020145,0
23549,317027375,0
23550,318126130,0
23551,318444843,0
23552,319941135,0
23553,320047128,0
23554,320248954,0
23555,320578206,0
23556,321621036,0
23557,322693115,1
23558,322896030,0
23559,324033448,0
23560,324130131,0
23561,324185148,0
23562,324644340,0
23563,324770474,0
23564,324859505,0
23565,326656177,0
23566,326779034,0
23567,326862908,0
23568,326869798,0
23569,326872501,0
23570,326931711,0
23571,326934971,0
23572,326954268,0
23573,327038322,0
23574,327232813,0
23575,327842747,0
23576,328130177,0
23577,328256270,0
23578,329829426,0
23579,329833283,0
23580,329835384,0
23581,329841101,0
23582,329944329,0
23583,331009846,0
23584,333561848,0
23585,335632316,0
23586,335772738,0
23587,336067635,0
23588,336610705,0
23589,338338313,0
23590,338621538,0
23591,338771333,0
23592,339469121,0
23593,339618411,0
23594,340806051,0
23595,340944061,0
23596,340981576,0
23597,345239215,0
23598,346604091,0
23599,348038662,0
23600,349113067,0
23601,350269031,1
23602,350328588,0
23603,350329128,0
23604,350409796,0
23605,351299722,0
23606,351764416,0
23607,352163437,0
23608,352431858,0
23609,352518113,0
23610,353365410,0
23611,353730706,0
23612,354400229,0
23613,355304147,0
23614,511542,0
23615,865656,0
23616,2214904,0
23617,2362036,1
23618,2473988,0
23619,2516041,0
23620,3467950,0
23621,3468136,0
23622,3697086,0
23623,5538624,0
23624,5755870,0
23625,6021379,0
23626,6202741,0
23627,6645682,0
23628,6768276,0
23629,7158727,0
23630,7203754,0
23631,7333169,1
23632,7594775,0
23633,7838212,0
23634,8942383,0
23635,9457270,0
23636,9500986,0
23637,9794393,0
23638,10679419,0
23639,11169124,0
23640,11709302,1
23641,12262179,0
23642,12896671,0
23643,12962200,0
23644,13475278,0
23645,13682388,0
23646,15872614,0
23647,16339750,1
23648,16537170,1
23649,16940236,0
23650,17202760,0
23651,21168453,0
23652,27164629,0
23653,29786744,1
23654,30196396,0
23655,36434520,0
23656,77824190,0
23657,96153083,1
23658,96412192,0
23659,102286176,0
23660,104411323,0
23661,105397378,0
23662,105489470,1
23663,110537000,0
23664,111691358,0
23665,114791276,0
23666,115700509,0
23667,117710974,1
23668,120920308,0
23669,120945047,0
23670,123467498,0
23671,135415887,0
23672,136749534,0
23673,139873386,0
23674,140007047,0
23675,140598656,0
23676,143110314,0
23677,145130722,0
23678,147148010,0
23679,147185238,0
23680,148153505,0
23681,148167570,0
23682,152723772,1
23683,152755232,0
23684,153384846,1
23685,153458879,0
23686,153644234,0
23687,154333765,0
23688,154810098,0
23689,155362218,1
23690,155606028,0
23691,162543259,0
23692,165239598,0
23693,167506438,1
23694,169135104,0
23695,169429191,0
23696,171907523,0
23697,187673990,0
23698,188680407,0
23699,189946896,0
23700,193039455,0
23701,193310718,0
23702,194657773,1
23703,194660471,0
23704,196137753,0
23705,197108345,0
23706,198374551,0
23707,201201611,1
23708,202144054,0
23709,202362046,0
23710,206491493,1
23711,206587034,1
23712,207373777,0
23713,207810488,0
23714,210242501,1
23715,218473340,1
23716,219490747,0
23717,219903457,0
23718,220834106,0
23719,222762383,0
23720,223046920,0
23721,223206685,0
23722,223440906,0
23723,224764218,0
23724,226192055,0
23725,228040787,0
23726,228280129,1
23727,228482478,1
23728,228585505,1
23729,228811708,0
23730,228914005,1
23731,228954108,0
23732,230885000,0
23733,231476296,0
23734,232095441,0
23735,232833934,0
23736,233776107,0
23737,234862903,0
23738,238207589,0
23739,238513811,0
23740,239900346,1
23741,244362341,1
23742,248536055,0
23743,248742252,0
23744,249539951,0
23745,250333443,0
23746,251275533,0
23747,252642484,0
23748,252686131,0
23749,252727052,0
23750,252797007,0
23751,252837340,0
23752,252945331,0
23753,252996964,1
23754,253363396,0
23755,256457007,0
23756,257270406,1
23757,257993656,0
23758,261831581,0
23759,262321131,0
23760,262777263,0
23761,263979222,0
23762,264363767,0
23763,265650155,1
23764,265743665,0
23765,266826244,0
23766,269930278,0
23767,272920129,0
23768,274293702,0
23769,275058501,0
23770,275085217,0
23771,275228443,0
23772,275803504,0
23773,276166159,0
23774,276302856,1
23775,276325482,0
23776,276407632,0
23777,276408399,0
23778,276418277,0
23779,276972065,0
23780,277281932,0
23781,277472749,0
23782,278452590,0
23783,279591135,0
23784,280739550,0
23785,282306254,0
23786,282475706,1
23787,282779633,0
23788,288146149,0
23789,288240969,0
23790,288331964,0
23791,288564298,0
23792,288630310,0
23793,288630554,0
23794,288742527,0
23795,288819162,0
23796,288831031,0
23797,289131397,0
23798,289887594,0
23799,290311966,0
23800,293903851,1
23801,294365355,1
23802,295323823,0
23803,295723360,0
23804,296546824,0
23805,296826834,1
23806,296959459,1
23807,297316422,0
23808,297443536,0
23809,297700908,0
23810,298091330,0
23811,298208414,0
23812,298243438,0
23813,298665521,0
23814,298716916,1
23815,298885729,0
23816,299428633,1
23817,299614816,1
23818,299654919,1
23819,299704843,1
23820,300612422,0
23821,301838970,0
23822,302189120,0
23823,302273672,1
23824,302435737,0
23825,303236554,0
23826,303564987,0
23827,304399767,0
23828,304487344,1
23829,304713133,0
23830,304763853,0
23831,306781574,0
23832,307056902,0
23833,307698712,0
23834,307792075,0
23835,308856775,0
23836,308950052,0
23837,309009202,0
23838,309525282,0
23839,309642810,0
23840,309775435,0
23841,309866624,0
23842,310658541,0
23843,311050198,0
23844,311141715,0
23845,311395639,0
23846,311400692,0
23847,311673665,0
23848,312239301,0
23849,312312244,0
23850,312497006,0
23851,312847122,0
23852,313502171,0
23853,316509778,0
23854,317072679,1
23855,317382414,0
23856,317660751,0
23857,318298646,0
23858,318506598,0
23859,320064803,0
23860,320222912,0
23861,320556765,1
23862,321898536,0
23863,322259608,0
23864,322394379,0
23865,322396145,0
23866,323624484,0
23867,325302729,0
23868,325361177,0
23869,325909759,1
23870,326557412,0
23871,326578727,0
23872,326777581,0
23873,326881954,0
23874,326997325,0
23875,327373186,0
23876,327633938,0
23877,328243716,0
23878,328352244,0
23879,328799088,0
23880,329829141,0
23881,329836522,0
23882,329894744,0
23883,330090537,0
23884,331985208,0
23885,332371985,0
23886,332798365,0
23887,332970602,0
23888,338458450,0
23889,338833583,0
23890,338941823,0
23891,338974612,0
23892,338993280,0
23893,339012631,0
23894,339102979,0
23895,340178765,0
23896,342400071,0
23897,348753664,0
23898,349751807,0
23899,351651827,0
23900,351911485,0
23901,352025233,0
23902,352778294,0
23903,493221,0
23904,502008,0
23905,504422,0
23906,519374,0
23907,534788,0
23908,856198,0
23909,2048264,0
23910,2145725,0
23911,2455728,0
23912,2462082,0
23913,2475053,0
23914,2535322,0
23915,2927276,0
23916,3609314,0
23917,4069858,1
23918,4463456,0
23919,4639768,1
23920,4648915,1
23921,5163302,0
23922,5976864,0
23923,6152116,0
23924,6768953,0
23925,6778958,1
23926,9927328,1
23927,11999610,0
23928,12292681,0
23929,12358942,1
23930,12929595,1
23931,13159812,0
23932,13428847,0
23933,13674331,1
23934,14681135,0
23935,15078347,0
23936,15120853,1
23937,15806249,1
23938,16368414,0
23939,18340533,0
23940,21036686,1
23941,21444235,0
23942,21837286,0
23943,24379194,0
23944,24894027,0
23945,24900008,1
23946,24903517,0
23947,27911357,0
23948,28928694,0
23949,29340344,1
23950,29782607,0
23951,30190574,0
23952,33247122,1
23953,33369011,0
23954,36335487,0
23955,39974272,0
23956,54634445,0
23957,93317937,0
23958,94385826,0
23959,102130597,0
23960,110975070,0
23961,111263589,0
23962,111321410,0
23963,113186319,0
23964,118403578,0
23965,118658795,0
23966,124853761,0
23967,128215137,0
23968,128999824,0
23969,130366639,0
23970,130606792,0
23971,133596742,0
23972,133823884,0
23973,134688657,0
23974,136254307,0
23975,140581665,0
23976,140835535,0
23977,142446261,0
23978,147917033,0
23979,150386829,0
23980,152917294,0
23981,153444969,0
23982,156135399,0
23983,157187739,0
23984,157257431,0
23985,158021176,1
23986,158442590,0
23987,158843093,1
23988,160675656,0
23989,163329193,0
23990,164938422,0
23991,166976064,0
23992,169428654,0
23993,171138433,0
23994,172085190,1
23995,174017616,0
23996,177443488,0
23997,177608399,0
23998,178211416,0
23999,180667485,0
24000,182019682,0
24001,183106547,0
24002,184688047,0
24003,185927737,0
24004,188272913,1
24005,190089643,0
24006,192043930,0
24007,199289870,0
24008,199967185,1
24009,201645166,0
24010,201647102,0
24011,202261395,0
24012,202775607,1
24013,202968797,0
24014,203711282,0
24015,209320310,0
24016,209844914,1
24017,212793853,0
24018,212905298,0
24019,213793434,0
24020,214949121,0
24021,215541782,0
24022,215939692,0
24023,217007443,0
24024,218208616,0
24025,227059872,0
24026,228579740,0
24027,228581133,1
24028,230096881,1
24029,230222478,1
24030,230336190,0
24031,230452097,1
24032,233878759,0
24033,233914838,1
24034,237951523,0
24035,239491682,0
24036,240125123,0
24037,241045447,0
24038,243683451,0
24039,244025709,0
24040,245144095,0
24041,245337082,0
24042,247292066,0
24043,247519701,0
24044,248719516,0
24045,250116716,0
24046,250429436,0
24047,250547757,0
24048,250732651,0
24049,251169411,1
24050,251481584,0
24051,252802539,0
24052,253149099,0
24053,253560396,0
24054,253922984,0
24055,254247678,0
24056,254697081,0
24057,257180429,0
24058,257890309,0
24059,258168595,1
24060,258257023,0
24061,259549552,0
24062,259752953,1
24063,262090562,0
24064,264241347,0
24065,264449523,0
24066,264896714,0
24067,266013328,1
24068,267032709,0
24069,270680232,0
24070,271015604,0
24071,273932832,0
24072,274038657,1
24073,274090459,0
24074,274423723,0
24075,274887981,0
24076,275056333,0
24077,275057844,0
24078,276170291,0
24079,276249597,0
24080,276408923,0
24081,276520616,0
24082,276631685,0
24083,278319968,0
24084,279193775,0
24085,279196870,0
24086,279583102,0
24087,279775614,0
24088,281486837,0
24089,281619264,0
24090,282079801,0
24091,282081189,0
24092,284160446,0
24093,284868622,0
24094,285429930,0
24095,286686418,0
24096,286706725,0
24097,286855368,0
24098,288090194,0
24099,288244941,0
24100,288276475,0
24101,288281004,0
24102,288281822,0
24103,288292962,0
24104,288560199,0
24105,288582006,0
24106,288640901,0
24107,288740517,0
24108,288792560,0
24109,288793215,0
24110,288818405,1
24111,289352068,1
24112,289437246,0
24113,289845883,0
24114,290229539,0
24115,290231283,0
24116,290794182,0
24117,293303324,0
24118,293438131,0
24119,295378725,0
24120,295818684,1
24121,297018032,0
24122,298093261,0
24123,298168482,0
24124,299001447,0
24125,299444522,1
24126,299461142,1
24127,299472476,1
24128,299603465,1
24129,299649328,1
24130,299651694,1
24131,301140672,0
24132,301960967,0
24133,302153559,0
24134,302190088,1
24135,302424116,0
24136,302495050,1
24137,302852698,0
24138,303371483,0
24139,304826148,1
24140,306686358,1
24141,307896699,0
24142,308883510,0
24143,308994943,0
24144,309019013,0
24145,309038538,0
24146,309330663,0
24147,309683254,0
24148,311042139,0
24149,311364173,0
24150,311523171,0
24151,311654750,0
24152,311925111,0
24153,312653040,0
24154,314057185,0
24155,314347865,0
24156,316259426,1
24157,316770092,0
24158,317204674,0
24159,317437570,0
24160,317787999,0
24161,318980110,0
24162,320258442,0
24163,320576947,0
24164,321859968,0
24165,322491294,0
24166,322797313,0
24167,323447379,0
24168,324324122,0
24169,324583948,0
24170,326854303,0
24171,326948532,0
24172,327461191,0
24173,327625345,0
24174,327663323,0
24175,328627998,0
24176,329828329,0
24177,329841199,0
24178,329848422,0
24179,329881333,0
24180,329904812,0
24181,330363269,0
24182,330762788,0
24183,332346681,1
24184,332353672,0
24185,332367336,0
24186,332897496,0
24187,333002490,0
24188,333619877,0
24189,335645038,0
24190,336397066,0
24191,336974072,0
24192,337281953,0
24193,338332319,1
24194,339498067,0
24195,339820478,0
24196,340369950,0
24197,340755496,0
24198,340788467,0
24199,341055386,0
24200,341391560,1
24201,342135937,0
24202,343840357,0
24203,347413152,0
24204,347462464,0
24205,348217347,0
24206,349422755,0
24207,349793879,0
24208,350260463,0
24209,350540356,0
24210,350768568,0
24211,350793367,0
24212,351188612,0
24213,351207212,0
24214,351227860,0
24215,351621523,0
24216,351834209,0
24217,352038216,0
24218,352069710,0
24219,352311503,0
24220,352494317,0
24221,353360238,0
24222,354246386,0
24223,354327831,0
24224,356539660,0
24225,522450,0
24226,805955,0
24227,986278,0
24228,2103648,0
24229,2131293,0
24230,2478079,0
24231,2514603,0
24232,2575530,0
24233,2703773,0
24234,3277874,0
24235,4074712,0
24236,4482323,0
24237,4506832,0
24238,5276109,0
24239,5321758,1
24240,5608857,1
24241,5675537,0
24242,6348703,0
24243,6700705,0
24244,6772033,0
24245,7058434,0
24246,7266081,1
24247,7806130,0
24248,7989736,0
24249,8222769,0
24250,9961726,1
24251,10115621,0
24252,10951221,0
24253,11074733,0
24254,11627750,1
24255,12264660,0
24256,13275147,0
24257,14356883,0
24258,16191392,0
24259,16617499,0
24260,20174508,0
24261,22432992,0
24262,24379455,0
24263,24913811,0
24264,25849641,0
24265,27674648,0
24266,31090214,0
24267,54708533,0
24268,61035476,0
24269,62323674,1
24270,96972300,0
24271,97706667,0
24272,97835896,1
24273,99325601,0
24274,101448533,0
24275,102535527,0
24276,105147589,0
24277,105461789,0
24278,110748790,0
24279,115843258,0
24280,117787252,1
24281,117884505,0
24282,117894354,0
24283,118301005,0
24284,118415040,0
24285,119121579,0
24286,119475619,0
24287,120332874,0
24288,120931644,0
24289,122222035,0
24290,127314546,0
24291,135710938,1
24292,135896017,0
24293,137449519,0
24294,138117204,0
24295,139203361,0
24296,141756932,0
24297,143311229,0
24298,143593281,1
24299,149765795,0
24300,152031349,1
24301,152201114,0
24302,152770816,0
24303,152961233,0
24304,153616457,1
24305,154123055,1
24306,154306449,0
24307,156204023,0
24308,159238104,0
24309,159290047,0
24310,163356562,0
24311,165190871,0
24312,165806913,1
24313,165828258,0
24314,165834661,0
24315,166484281,0
24316,167350009,0
24317,169179760,0
24318,169424799,0
24319,170083978,1
24320,170942681,0
24321,171085648,0
24322,174355513,0
24323,177538934,0
24324,178214717,0
24325,180109902,0
24326,180907287,0
24327,180912036,0
24328,181804078,1
24329,182011965,1
24330,182766388,1
24331,182936165,1
24332,184773115,1
24333,186066229,0
24334,188425247,1
24335,195797855,0
24336,196320752,0
24337,197838419,0
24338,198613701,0
24339,199702119,0
24340,200023751,0
24341,200897530,0
24342,201818490,1
24343,202185967,1
24344,203701469,0
24345,203941019,0
24346,205255696,0
24347,205862578,0
24348,206099099,1
24349,207812383,1
24350,208233041,0
24351,215259169,0
24352,216333675,0
24353,216964436,1
24354,217448738,0
24355,218601882,0
24356,219222255,0
24357,219534945,0
24358,220109616,0
24359,222007848,0
24360,222062202,1
24361,222387262,1
24362,223380766,1
24363,223450597,0
24364,223854963,0
24365,224671928,0
24366,226466951,0
24367,227377028,0
24368,227654189,0
24369,227989168,0
24370,228300694,0
24371,229277155,1
24372,231627003,0
24373,231633739,0
24374,231813494,0
24375,231997276,0
24376,232040745,0
24377,232351625,0
24378,233180944,1
24379,233779848,1
24380,236965448,0
24381,238142193,1
24382,242438237,1
24383,243130222,0
24384,244348319,0
24385,246615534,0
24386,247066132,0
24387,247892608,0
24388,249013983,0
24389,249394973,0
24390,249453652,0
24391,249538854,0
24392,249953652,1
24393,250053471,0
24394,250054700,0
24395,250638934,1
24396,250733071,0
24397,250851548,0
24398,251899937,0
24399,252601961,0
24400,252666959,0
24401,252812405,0
24402,252842187,0
24403,254111984,0
24404,254699027,0
24405,254705395,1
24406,254713823,0
24407,255359454,1
24408,257937341,0
24409,257939507,0
24410,257948687,0
24411,257954088,0
24412,257988417,0
24413,258257401,0
24414,259247192,0
24415,259380633,0
24416,259568417,0
24417,259686489,0
24418,259711698,0
24419,260557671,0
24420,261904376,0
24421,263087421,0
24422,263476830,0
24423,265948722,1
24424,268232564,0
24425,268342876,0
24426,268412073,0
24427,268599390,1
24428,270794801,0
24429,271201502,1
24430,271547059,0
24431,272446458,0
24432,273087467,1
24433,273113620,0
24434,273444330,0
24435,273737177,0
24436,274556142,1
24437,274642771,0
24438,276013601,0
24439,276208878,0
24440,276220735,0
24441,276241442,0
24442,276387545,0
24443,276413356,1
24444,276451669,0
24445,276557047,0
24446,276561543,0
24447,279369075,0
24448,279726546,0
24449,280807694,0
24450,282116647,0
24451,282454180,0
24452,282464795,0
24453,282503553,0
24454,282691037,0
24455,283670274,1
24456,284980157,1
24457,286100933,0
24458,287942900,1
24459,288043983,1
24460,288427270,0
24461,288572104,0
24462,288681711,0
24463,288793409,0
24464,289926376,0
24465,289933903,0
24466,291735169,1
24467,294033897,0
24468,294314849,1
24469,294849985,1
24470,294855374,1
24471,295340481,0
24472,295897111,0
24473,296399386,0
24474,296924349,0
24475,297210197,0
24476,298067509,0
24477,298086517,0
24478,298280838,0
24479,298406779,1
24480,298525147,0
24481,298807648,0
24482,298891261,1
24483,299421556,1
24484,299439967,0
24485,299442536,1
24486,299459278,1
24487,299474539,1
24488,299602887,0
24489,299605308,1
24490,299620360,1
24491,299635028,1
24492,299736640,1
24493,299780407,1
24494,300969526,0
24495,301103715,0
24496,301376518,0
24497,301493964,0
24498,301848626,1
24499,302501756,1
24500,302523314,1
24501,303754491,0
24502,305145022,0
24503,305653469,0
24504,306011204,0
24505,306689465,0
24506,307554588,0
24507,308920681,0
24508,308949168,1
24509,308951329,0
24510,308954125,0
24511,308995179,0
24512,309046535,0
24513,309049484,0
24514,309398732,0
24515,309515029,1
24516,310334042,0
24517,310941209,0
24518,310945671,1
24519,311088602,0
24520,311235451,0
24521,311558554,0
24522,311794586,0
24523,314321108,0
24524,314414369,0
24525,317286634,0
24526,317701244,0
24527,318514791,0
24528,319354370,0
24529,320729829,0
24530,320740445,0
24531,321943719,0
24532,322638919,1
24533,322874329,0
24534,322906677,0
24535,323454994,0
24536,324166972,0
24537,324416547,0
24538,324814660,0
24539,325568476,0
24540,325705608,1
24541,326291678,0
24542,326853737,0
24543,326855395,0
24544,327364147,0
24545,327365945,0
24546,327545454,0
24547,328264954,0
24548,328351848,0
24549,329416504,0
24550,329427591,0
24551,329671556,0
24552,329819811,0
24553,329885200,0
24554,329936437,0
24555,330035159,0
24556,332660441,0
24557,337223559,0
24558,338073171,0
24559,338424887,0
24560,338737959,0
24561,338741522,0
24562,339001175,0
24563,341369220,0
24564,342735232,0
24565,344285968,0
24566,346479161,0
24567,346633731,1
24568,346795371,0
24569,348331571,0
24570,349991873,0
24571,350228271,0
24572,350327845,0
24573,351122890,0
24574,351301018,0
24575,351301410,0
24576,351869931,0
24577,352060348,0
24578,352123803,0
24579,352404946,0
24580,352516074,0
24581,353344155,0
24582,353591722,0
24583,355735449,0
24584,356754894,0
24585,497306,0
24586,526030,0
24587,854580,1
24588,855132,0
24589,2258118,0
24590,2469406,0
24591,2538283,0
24592,3221083,0
24593,3499800,0
24594,4476726,0
24595,4591825,0
24596,5214199,0
24597,5506683,0
24598,5900126,0
24599,6646480,0
24600,6685448,0
24601,6753738,0
24602,6758221,0
24603,7044201,1
24604,7467893,1
24605,10102595,1
24606,10296889,0
24607,10965739,1
24608,11079769,0
24609,13206275,0
24610,13560932,0
24611,14051316,0
24612,14200424,0
24613,14711796,0
24614,15660231,0
24615,15704934,0
24616,15825958,0
24617,16327733,0
24618,16399243,0
24619,17221948,1
24620,17364910,0
24621,18233766,0
24622,19790515,0
24623,19979630,0
24624,19983992,1
24625,22515756,0
24626,22669777,0
24627,24900266,0
24628,26037520,0
24629,26546026,0
24630,27214292,1
24631,29027409,0
24632,29944188,0
24633,30044816,0
24634,31171551,0
24635,31225974,0
24636,62201345,0
24637,70235833,0
24638,91621372,0
24639,95119559,0
24640,95346877,0
24641,97514143,0
24642,102008330,0
24643,102097161,0
24644,105133227,0
24645,106375717,0
24646,107232120,0
24647,109203587,1
24648,111291380,0
24649,112307825,0
24650,115504101,0
24651,117476293,0
24652,118322231,0
24653,118549841,1
24654,119010598,0
24655,119278671,0
24656,119694590,0
24657,120281609,0
24658,127383092,0
24659,127628519,0
24660,127660024,0
24661,131485638,0
24662,134653705,0
24663,145376003,0
24664,148187960,0
24665,148507809,0
24666,148968948,1
24667,149226775,0
24668,149849735,0
24669,150347201,0
24670,150671470,0
24671,150847720,0
24672,151367478,0
24673,152481738,1
24674,152751169,1
24675,152861213,1
24676,164139818,0
24677,165188490,0
24678,165605632,1
24679,165832247,0
24680,168350587,0
24681,169133089,0
24682,171152427,0
24683,175380761,0
24684,176157422,0
24685,178862813,0
24686,181449309,0
24687,183000729,0
24688,183872718,1
24689,189169670,0
24690,190337466,0
24691,191977988,1
24692,195981092,1
24693,197205909,0
24694,197589123,0
24695,197750291,0
24696,198024039,0
24697,201221738,0
24698,201900918,0
24699,202125785,0
24700,202426139,0
24701,202719134,0
24702,202725107,0
24703,203765087,0
24704,203919250,1
24705,204781193,0
24706,206106074,0
24707,206569848,1
24708,206933817,0
24709,207118347,0
24710,207297234,0
24711,208040420,0
24712,208818188,0
24713,208892550,0
24714,210812306,0
24715,211871969,0
24716,212001925,0
24717,214433897,1
24718,216534140,0
24719,216547111,1
24720,216900272,0
24721,219097868,0
24722,227301495,0
24723,227618317,0
24724,228580816,0
24725,228587711,0
24726,231004847,0
24727,232377899,0
24728,233312676,0
24729,234917277,0
24730,238384911,0
24731,239668285,0
24732,240933544,0
24733,243166556,0
24734,248719669,0
24735,248747903,0
24736,249550345,1
24737,249841598,0
24738,250415813,0
24739,250616364,0
24740,250787759,0
24741,250843670,0
24742,251225760,0
24743,252989600,0
24744,252993003,0
24745,253048984,0
24746,254175643,0
24747,255660982,0
24748,257064285,0
24749,257141576,0
24750,257913137,1
24751,257992200,0
24752,258109800,0
24753,258525145,0
24754,258702614,0
24755,258764882,0
24756,259178535,0
24757,259203835,0
24758,259505374,1
24759,259642378,0
24760,260028565,1
24761,262381519,0
24762,262382496,0
24763,263671454,0
24764,264334560,1
24765,268188919,1
24766,269089548,0
24767,271201540,0
24768,272549482,0
24769,272775196,0
24770,273402746,0
24771,273443049,0
24772,273904990,0
24773,274322709,0
24774,274918156,0
24775,275100823,1
24776,275465039,0
24777,275834163,0
24778,276120882,0
24779,276227719,0
24780,276291198,0
24781,276418978,0
24782,276639754,0
24783,277830991,1
24784,279323708,0
24785,279999739,0
24786,282198217,0
24787,285521233,0
24788,287972113,0
24789,288057972,1
24790,288240476,0
24791,288273320,0
24792,288803228,1
24793,288818974,0
24794,288833493,0
24795,289080158,0
24796,289554551,0
24797,290161153,0
24798,290504214,0
24799,290524173,0
24800,291305158,0
24801,291310593,1
24802,292373932,1
24803,293216387,0
24804,293575460,1
24805,294320551,1
24806,294376457,0
24807,294396172,1
24808,294708973,0
24809,294896419,0
24810,295019991,0
24811,295355204,0
24812,296166911,0
24813,296184925,0
24814,297940986,0
24815,298041701,0
24816,298061775,0
24817,298086191,0
24818,298183420,0
24819,298225979,0
24820,298339500,0
24821,298343965,0
24822,298433100,0
24823,298515544,0
24824,299260756,1
24825,299266097,0
24826,299508861,0
24827,299614921,1
24828,299616668,1
24829,299641572,1
24830,299740902,0
24831,299802803,0
24832,300470630,1
24833,302219406,0
24834,302386352,1
24835,302970763,0
24836,303261963,0
24837,305902858,0
24838,306661102,0
24839,308846732,0
24840,308948580,0
24841,308952438,0
24842,308953298,0
24843,309015902,0
24844,309087826,0
24845,309559893,0
24846,309873134,0
24847,310081061,1
24848,310399901,0
24849,310483245,0
24850,310665099,0
24851,311426359,0
24852,311439306,0
24853,311471378,0
24854,311589046,0
24855,312601126,0
24856,313689802,0
24857,315841179,0
24858,317008721,0
24859,320746827,0
24860,320904572,0
24861,321133194,0
24862,321414316,0
24863,321662676,0
24864,321801272,0
24865,324581861,0
24866,324821376,0
24867,326044427,0
24868,326577618,0
24869,326866954,0
24870,326936228,0
24871,327237928,0
24872,327267363,0
24873,328729045,0
24874,328843205,0
24875,329767197,0
24876,329829488,0
24877,329832203,0
24878,329834067,0
24879,329835956,0
24880,329836039,0
24881,329836120,0
24882,329897435,0
24883,331287230,0
24884,332531004,0
24885,337348567,0
24886,337916089,0
24887,337990786,0
24888,338146239,0
24889,338910068,0
24890,338930214,0
24891,338932523,0
24892,338978462,0
24893,341626226,0
24894,341777087,0
24895,343039879,0
24896,348336260,0
24897,349112269,0
24898,349839740,0
24899,350028774,0
24900,350353698,0
24901,350704495,0
24902,351507349,0
24903,351560262,0
24904,351625555,0
24905,351755881,0
24906,352004928,0
24907,352028950,0
24908,352149534,0
24909,352968394,1
24910,353067616,0
24911,356693002,0
24912,494316,0
24913,496089,0
24914,498350,0
24915,504446,0
24916,513837,1
24917,662614,0
24918,1477834,0
24919,2462719,0
24920,3280077,0
24921,4383400,0
24922,4970100,1
24923,5183065,0
24924,5391557,1
24925,5523681,0
24926,5611464,0
24927,5656608,1
24928,6007062,0
24929,6206711,0
24930,6768824,0
24931,7711529,0
24932,7807287,0
24933,8164022,0
24934,9167849,0
24935,9734771,0
24936,10329753,0
24937,10678233,0
24938,11555957,0
24939,12527127,1
24940,12724828,0
24941,12747739,1
24942,13164984,0
24943,13205556,1
24944,13473763,0
24945,15086978,0
24946,16273205,1
24947,16321052,0
24948,17933993,0
24949,19756442,0
24950,19982144,0
24951,24305258,0
24952,24539885,0
24953,24929547,0
24954,25017573,1
24955,25023352,0
24956,25975921,0
24957,28081472,0
24958,29199197,0
24959,30187371,0
24960,31172579,1
24961,33213420,1
24962,33368976,0
24963,83360041,0
24964,88205789,0
24965,92083503,1
24966,95445594,1
24967,96061905,0
24968,102175286,0
24969,103574960,0
24970,107290938,0
24971,113189505,1
24972,114245681,0
24973,116844285,0
24974,117929343,0
24975,118510450,0
24976,118607265,0
24977,118721035,0
24978,119039697,0
24979,121107599,0
24980,123740292,1
24981,123950524,1
24982,123976073,0
24983,124132222,0
24984,125582797,0
24985,129834540,0
24986,135312803,0
24987,137539596,0
24988,139337681,0
24989,141769331,0
24990,143412267,1
24991,144386398,0
24992,149230752,1
24993,150769564,0
24994,150862419,1
24995,151246698,0
24996,151524703,0
24997,151884751,0
24998,151980696,0
24999,152136280,0
25000,152570541,1
25001,152624768,0
25002,156066536,0
25003,156930438,0
25004,158533313,1
25005,158576494,0
25006,161682436,0
25007,162903796,0
25008,164868407,0
25009,166353286,0
25010,169543753,0
25011,171153940,1
25012,171653500,0
25013,176434973,0
25014,179746975,0
25015,181975528,0
25016,182030313,0
25017,182132575,0
25018,184162859,0
25019,184430799,1
25020,185589494,0
25021,185920923,0
25022,186016456,0
25023,187169236,0
25024,187460757,0
25025,187826585,0
25026,188404554,0
25027,190031593,0
25028,195790039,0
25029,196913573,0
25030,197575639,0
25031,199207341,0
25032,199556675,0
25033,200774570,0
25034,201295624,1
25035,202720315,0
25036,202725781,0
25037,205830654,1
25038,206214352,0
25039,206510201,0
25040,206589628,1
25041,206824846,0
25042,207005198,0
25043,207570818,1
25044,208772102,0
25045,210255601,0
25046,212850261,0
25047,213370373,1
25048,213510765,0
25049,213598171,1
25050,217459282,0
25051,223035567,0
25052,223208138,0
25053,224004773,0
25054,225849273,0
25055,227465514,0
25056,228495308,0
25057,228635764,1
25058,229302481,1
25059,229831872,0
25060,230752629,1
25061,232089650,1
25062,232370152,0
25063,232808111,0
25064,233778911,1
25065,233794874,0
25066,234974677,0
25067,237955775,0
25068,237972644,1
25069,239968556,0
25070,240192231,0
25071,240875326,0
25072,241959117,1
25073,243097705,0
25074,243435000,0
25075,244092946,0
25076,244840733,1
25077,246592483,0
25078,246877429,0
25079,247259351,0
25080,247305863,0
25081,248585484,0
